-- Logs begin at Mon 2023-07-17 15:02:00 UTC, end at Tue 2023-07-18 02:31:06 UTC. --
Jul 18 02:18:13 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 18 02:18:14 ubuntu dstat.sh[96548]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 18 02:18:14 ubuntu dstat.sh[96548]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 18 02:28:12 ubuntu dstat.sh[96548]: 18-07 02:28:12| 43   7  47   0   0|4952M  150M  200M 2512M| 257k  244k| 512k  480k|4.00  36.0 |3200  5375 |2.02 2.08 1.45|2.0   0  10|   0     0 |   0     0 | 25  295    0   18    2
Jul 18 02:28:13 ubuntu dstat.sh[96548]: 18-07 02:28:13| 44   8  47   0   0|4950M  152M  200M 2512M|  18k 8107 | 513k  424k|4.00  26.0 |2543  3499 |2.02 2.08 1.45|1.0   0  54|   0     0 |   0     0 | 25  295    0   18    2
Jul 18 02:28:14 ubuntu dstat.sh[96548]: 18-07 02:28:14| 29   4  66   0   0|4939M  163M  200M 2512M| 211k  199k|   0   272k|   0  16.0 |2811  4533 |2.02 2.08 1.45|1.0   0   0|   0     0 |   0     0 | 25  298    0   18    2
Jul 18 02:28:15 ubuntu dstat.sh[96548]: 18-07 02:28:15| 24   3  70   0   0|4910M  192M  200M 2513M| 100k   90k|  80k  288k|5.00  15.0 |2076  3340 |2.02 2.08 1.45|1.0   0  15|   0     0 |   0     0 | 25  295    0   19    2
Jul 18 02:28:16 ubuntu dstat.sh[96548]: 18-07 02:28:16| 27   4  69   1   0|4938M  164M  200M 2513M| 116k  105k|   0   385k|   0  33.1 |2285  3893 |2.02 2.08 1.45|3.0   0   0|   0     0 |   0     0 | 25  298    0   20    2
Jul 18 02:28:17 ubuntu dstat.sh[96548]: 18-07 02:28:17| 30   3  63   3   0|4939M  162M  200M 2513M| 491k  481k| 383k 2281k|20.0   239 |4716  8850 |2.02 2.08 1.45|1.0   0   0|   0     0 |   0     0 | 25  297    0   21    2
Jul 18 02:28:18 ubuntu dstat.sh[96548]: 18-07 02:28:18| 27   4  69   0   0|4914M  187M  200M 2513M|  23k   16k|   0   444k|   0  40.0 |2193  3381 |2.02 2.08 1.45|1.0   0 6.0|   0     0 |   0     0 | 25  297    0   21    2
Jul 18 02:28:19 ubuntu dstat.sh[96548]: 18-07 02:28:19| 25   4  69   1   0|4939M  162M  200M 2513M| 220k  209k|   0   596k|   0  45.0 |2684  5943 |1.94 2.06 1.45|1.0   0   0|   0     0 |   0     0 | 25  300    0   21    2
Jul 18 02:28:20 ubuntu dstat.sh[96548]: 18-07 02:28:20| 27   4  66   2   1|4941M  160M  200M 2514M| 581k  572k|   0  8079k|   0   413 |4160  6682 |1.94 2.06 1.45|1.0 1.0   0|   0     0 |   0     0 | 25  297    0   22    2
Jul 18 02:28:21 ubuntu dstat.sh[96548]: 18-07 02:28:21| 13  20  65   1   0|4882M  219M  200M 2514M|  17k 7864 |   0  3849k|   0   268 |4320  6627 |1.94 2.06 1.45|1.0   0 445|   0     0 |   0     0 | 25  297    0   21    2
Jul 18 02:28:22 ubuntu dstat.sh[96548]: 18-07 02:28:22| 13  20  65   0   0|4882M  219M  200M 2514M|  20k   12k|   0   388k|   0  30.0 |3817  6430 |1.94 2.06 1.45|1.0   0 445|   0     0 |   0     0 | 25  297    0   21    2
Jul 18 02:28:23 ubuntu dstat.sh[96548]: 18-07 02:28:23| 12  20  65   0   0|4882M  219M  200M 2514M|  21k   10k|   0   552k|   0  46.0 |3830  6598 |1.94 2.06 1.45|3.0   0 441|   0     0 |   0     0 | 25  297    0   21    2
Jul 18 02:28:24 ubuntu dstat.sh[96548]: 18-07 02:28:24| 12  21  67   0   1|4883M  218M  200M 2514M|  12k 3377 |   0   232k|   0  20.0 |3800  6345 |2.02 2.08 1.46|2.0   0 420|   0     0 |   0     0 | 25  297    0   21    2
Jul 18 02:28:25 ubuntu dstat.sh[96548]: 18-07 02:28:25| 13  20  65   1   0|4882M  218M  200M 2514M|  19k 9187 |   0  3145k|   0   195 |4163  6866 |2.02 2.08 1.46|1.0   0 440|   0     0 |   0     0 | 25  297    0   20    2
Jul 18 02:28:26 ubuntu dstat.sh[96548]: 18-07 02:28:26| 19  19  60   0   0|4882M  218M  200M 2514M| 145k  121k|   0  1095k|   0   119 |4810  9178 |2.02 2.08 1.46|2.0   0 454|   0     0 |   0     0 | 25  297    0   22    2
Jul 18 02:28:27 ubuntu dstat.sh[96548]: 18-07 02:28:27| 12  21  65   1   0|4883M  218M  200M 2514M|  30k   14k|   0   616k|   0  49.0 |4055  7041 |2.02 2.08 1.46|1.0   0 423|   0     0 |   0     0 | 25  297    0   22    2
Jul 18 02:28:28 ubuntu dstat.sh[96548]: 18-07 02:28:28| 11  20  66   0   1|4883M  217M  200M 2514M|  19k 9269 |   0   408k|   0  33.0 |3789  6444 |2.02 2.08 1.46|2.0   0 421|   0     0 |   0     0 | 25  299    0   22    2
Jul 18 02:28:29 ubuntu dstat.sh[96548]: 18-07 02:28:29| 14  13  67   3   0|4893M  206M  200M 2515M|  18k   12k|1103k  515k|36.0  37.0 |3269  5480 |1.94 2.06 1.46|1.0   0 241|   0     0 |   0     0 | 25  299    0   22    2
Jul 18 02:28:30 ubuntu dstat.sh[96548]: 18-07 02:28:30| 17  10  68   2   0|4911M  278M  200M 2434M|  18k 7020 |  76k 2931k|8.00  48.0 |2632  4205 |1.94 2.06 1.46|2.0   0  42|   0     0 |   0     0 | 25  299    0   22    2
Jul 18 02:28:31 ubuntu dstat.sh[96548]: 18-07 02:28:31| 19   9  65   5   0|4906M  270M  200M 2447M|  19k   11k| 464k 1272k|51.0  36.0 |9539    20k|1.94 2.06 1.46|2.0   0 7.0|   0     0 |   0     0 | 25  299    0   22    2
Jul 18 02:28:32 ubuntu dstat.sh[96548]: 18-07 02:28:32| 22   6  70   1   0|4928M  244M  200M 2451M|  16k 8195 | 935k 1095k|12.0  21.0 |2120  3131 |1.94 2.06 1.46|2.0   0 7.0|   0     0 |   0     0 | 25  299    0   22    2
Jul 18 02:28:33 ubuntu dstat.sh[96548]: 18-07 02:28:33| 16   2  71  10   0|4928M  224M  200M 2471M|  16k 8258 |  20M  461k| 173  23.1 |2062  3146 |1.94 2.06 1.46|1.0   0   0|   0     0 |   0     0 | 25  299    0   22    2
Jul 18 02:28:34 ubuntu dstat.sh[96548]: 18-07 02:28:34|  6   1  92   0   0|4929M  223M  200M 2472M|  11k 2837 |   0   215k|   0  8.98 |1919  2707 |1.78 2.03 1.45|  0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:35 ubuntu dstat.sh[96548]: 18-07 02:28:35|  6   1  90   2   0|4929M  222M  200M 2472M|  18k 5645 | 124k  444k|4.00  30.0 |1779  2798 |1.78 2.03 1.45|  0   0   0|   0     0 |   0     0 | 25  300    0   23    2
Jul 18 02:28:36 ubuntu dstat.sh[96548]: 18-07 02:28:36|  7   1  90   0   0|4930M  221M  200M 2472M|  21k   12k|  80k  655k|1.00  39.0 |1980  3117 |1.78 2.03 1.45|  0   0   0|   0     0 |   0     0 | 25  300    0   23    2
Jul 18 02:28:37 ubuntu dstat.sh[96548]: 18-07 02:28:37| 15   2  81   1   0|4936M  211M  200M 2476M|  22k   13k|   0   877k|   0  37.0 |2157  3310 |1.78 2.03 1.45|  0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:38 ubuntu dstat.sh[96548]: 18-07 02:28:38| 18   7  72   0   0|4944M  200M  200M 2479M|  21k   10k|   0   608k|   0  36.0 |2869    12k|1.78 2.03 1.45|  0   0  38|   0     0 |   0     0 | 25  300    0   23    2
Jul 18 02:28:39 ubuntu dstat.sh[96548]: 18-07 02:28:39|  9   2  87   0   0|4944M  199M  200M 2479M|  20k   12k|   0   704k|   0  39.0 |2281  3728 |1.72 2.01 1.45|1.0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:40 ubuntu dstat.sh[96548]: 18-07 02:28:40| 11   3  84   2   0|4943M  200M  200M 2480M|  20k 4330 | 728k  504k|11.0  24.0 |2096  3404 |1.72 2.01 1.45|  0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:41 ubuntu dstat.sh[96548]: 18-07 02:28:41|  8   2  89   0   0|4944M  199M  200M 2480M|  21k   12k|  84k  664k|2.00  35.0 |2028  3312 |1.72 2.01 1.45|2.0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:42 ubuntu dstat.sh[96548]: 18-07 02:28:42|  7   1  90   1   0|4944M  199M  200M 2480M|  18k   12k| 140k  612k|1.00  35.0 |2002  3136 |1.72 2.01 1.45|1.0   0 2.0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:43 ubuntu dstat.sh[96548]: 18-07 02:28:43| 11   1  85   1   0|4945M  197M  200M 2481M|  20k   11k| 208k  672k|4.00  38.0 |1948  2993 |1.72 2.01 1.45|1.0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:44 ubuntu dstat.sh[96548]: 18-07 02:28:44|  7   1  91   0   0|4945M  197M  200M 2481M|  15k 8735 |  64k  440k|1.00  17.0 |1939  2697 |1.58 1.97 1.44|2.0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:45 ubuntu dstat.sh[96548]: 18-07 02:28:45| 10   1  87   0   0|4948M  192M  200M 2482M|  11k 4328 |   0   620k|   0  24.0 |1755  2808 |1.58 1.97 1.44|  0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:46 ubuntu dstat.sh[96548]: 18-07 02:28:46| 12   2  85   1   0|4951M  189M  200M 2483M|  19k 9158 |   0   656k|   0  37.0 |2089  3160 |1.58 1.97 1.44|  0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:47 ubuntu dstat.sh[96548]: 18-07 02:28:47|  9   0  88   1   0|4951M  189M  200M 2483M|  22k   13k|  64k  780k|1.00  51.0 |2142  3251 |1.58 1.97 1.44|1.0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:48 ubuntu dstat.sh[96548]: 18-07 02:28:48|  7   2  90   1   0|4951M  189M  200M 2483M|  19k   10k|   0   648k|   0  41.0 |2035  3210 |1.58 1.97 1.44|2.0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:49 ubuntu dstat.sh[96548]: 18-07 02:28:49| 11   1  86   0   0|4953M  186M  200M 2484M|  15k 8821 |   0   535k|   0  28.0 |1896  2888 |1.46 1.94 1.43|  0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:50 ubuntu dstat.sh[96548]: 18-07 02:28:50|  5   1  91   1   0|4954M  185M  200M 2484M|  14k 4600 |  56k  669k|2.00  32.0 |1951  3102 |1.46 1.94 1.43|  0 1.0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:51 ubuntu dstat.sh[96548]: 18-07 02:28:51| 11   1  85   2   0|4954M  184M  200M 2485M|  21k   13k|   0  5384k|   0   451 |2875  3245 |1.46 1.94 1.43|  0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:52 ubuntu dstat.sh[96548]: 18-07 02:28:52| 15   1  83   1   0|4957M  181M  200M 2485M|  19k   11k|  32k  637k|1.00  36.0 |1875  2957 |1.46 1.94 1.43|1.0   0 2.0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:53 ubuntu dstat.sh[96548]: 18-07 02:28:53| 11   1  84   1   0|4957M  181M  200M 2485M|  19k   12k|8192B  528k|1.00  32.0 |1936  3103 |1.46 1.94 1.43|  0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:54 ubuntu dstat.sh[96548]: 18-07 02:28:54| 11   2  87   1   1|4959M  179M  200M 2485M|  13k 6145 | 272k  436k|3.00  17.0 |1992  2773 |1.34 1.91 1.42|  0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:55 ubuntu dstat.sh[96548]: 18-07 02:28:55| 23   1  74   0   0|4960M  176M  200M 2487M|  16k 8484 | 156k  728k|1.00  32.0 |1887  2792 |1.34 1.91 1.42|1.0   0   0|   0     0 |   0     0 | 25  300    0   22    2
Jul 18 02:28:56 ubuntu dstat.sh[96548]: 18-07 02:28:56| 25   6  67   2   0|4961M  153M  200M 2508M|  20k 9356 |   0  3026k|   0   115 |2287  3337 |1.34 1.91 1.42|2.0   0   0|   0     0 |   0     0 | 25  300    0   20    2
Jul 18 02:28:57 ubuntu dstat.sh[96548]: 18-07 02:28:57| 23   7  68   2   0|4966M  141M  200M 2515M|  20k   13k|   0  2780k|   0   141 |2762  4108 |1.34 1.91 1.42|1.0   0   0|   0     0 |   0     0 | 25  300    0   20    2
Jul 18 02:28:58 ubuntu dstat.sh[96548]: 18-07 02:28:58| 22   4  70   2   0|4966M  127M  200M 2529M|  16k 7497 |  44k 2806k|2.00   130 |2544  3693 |1.34 1.91 1.42|1.0 1.0   0|   0     0 |   0     0 | 25  300    0   20    2
Jul 18 02:28:59 ubuntu dstat.sh[96548]: 18-07 02:28:59| 25   4  69   4   0|4967M  119M  200M 2537M|  21k   11k|   0  1912k|   0  76.0 |2379  3534 |1.39 1.91 1.43|2.0   0   0|   0     0 |   0     0 | 25  300    0   21    2
Jul 18 02:29:00 ubuntu dstat.sh[96548]: 18-07 02:29:00| 13   5  69  13   0|4970M  140M  199M 2516M|9252  2251 |  21M 1357k| 185  48.0 |2384  3200 |1.39 1.91 1.43|1.0   0 1.0|   0     0 |   0     0 | 25  299    0   20    3
Jul 18 02:29:01 ubuntu dstat.sh[96548]: 18-07 02:29:01| 22   6  68   3   0|4930M  177M  199M 2518M|  17k 9401 |2103k   14M|20.0   174 |2496  3374 |1.39 1.91 1.43|1.0   0 7.0|   0     0 |   0     0 | 25  299    0   20    2
Jul 18 02:29:02 ubuntu dstat.sh[96548]: 18-07 02:29:02| 24   7  67   1   0|4952M  154M  199M 2520M|  24k 7920 |   0  1194k|   0  24.0 |8445    18k|1.39 1.91 1.43|1.0   0  13|   0     0 |   0     0 | 25  299    0   20    2
Jul 18 02:29:03 ubuntu dstat.sh[96548]: 18-07 02:29:03| 25   5  70   1   0|4933M  172M  199M 2520M|  20k 9628 |   0  1593k|   0  29.0 |2169  3059 |1.39 1.91 1.43|1.0   0 3.0|   0     0 |   0     0 | 25  299    0   20    2
Jul 18 02:29:04 ubuntu dstat.sh[96548]: 18-07 02:29:04| 27   4  67   0   0|4956M  150M  199M 2520M|  11k 1972 |   0   364k|   0  7.99 |8536    18k|1.36 1.90 1.42|1.0   0 7.0|   0     0 |   0     0 | 25  299    0   18    2
Jul 18 02:29:05 ubuntu dstat.sh[96548]: 18-07 02:29:05| 24   5  70   0   0|4936M  169M  199M 2520M|  15k 5365 |   0   304k|   0  20.0 |2051  2786 |1.36 1.90 1.42|4.0   0 8.0|   0     0 |   0     0 | 25  299    0   19    2
Jul 18 02:29:06 ubuntu dstat.sh[96548]: 18-07 02:29:06| 25   5  69   1   0|4897M  209M  199M 2520M|  15k 6741 |   0   296k|   0  20.0 |2197  3138 |1.36 1.90 1.42|1.0   0  11|   0     0 |   0     0 | 25  299    0   17    2
Jul 18 02:29:07 ubuntu dstat.sh[96548]: 18-07 02:29:07| 28   6  65   0   0|4919M  187M  199M 2520M|  21k   12k|   0  4186k|   0  48.1 |8049    18k|1.36 1.90 1.42|1.0   0  48|   0     0 |   0     0 | 25  299    0   17    2
Jul 18 02:29:08 ubuntu dstat.sh[96548]: 18-07 02:29:08| 24   6  68   0   0|4957M  148M  199M 2520M|  14k 7269 |   0   303k|   0  24.9 |2163  3113 |1.36 1.90 1.42|2.0   0 9.0|   0     0 |   0     0 | 25  299    0   15    2
Jul 18 02:29:09 ubuntu dstat.sh[96548]: 18-07 02:29:09| 27   9  63   1   0|4928M  177M  199M 2520M|  17k 8018 |   0   376k|   0  24.0 |8105    18k|1.33 1.88 1.42|1.0   0  12|   0     0 |   0     0 | 25  299    0   15    2
Jul 18 02:29:10 ubuntu dstat.sh[96548]: 18-07 02:29:10| 25   7  67   0   0|4950M  156M  199M 2520M|9570  2016 |   0   220k|   0  14.0 |7994    18k|1.33 1.88 1.42|1.0   0  14|   0     0 |   0     0 | 25  299    0   13    2
Jul 18 02:29:11 ubuntu dstat.sh[96548]: 18-07 02:29:11| 34   6  59   0   0|4931M  174M  199M 2520M|  27k   11k|   0   512k|   0  35.0 |2204  3339 |1.33 1.88 1.42|2.0   0 6.0|   0     0 |   0     0 | 25  299    0   13    2
Jul 18 02:29:12 ubuntu dstat.sh[96548]: 18-07 02:29:12| 43  10  47   0   0|4935M  170M  199M 2520M|  17k 8358 | 513k  336k|4.00  28.0 |2452  3410 |1.33 1.88 1.42|2.0   0  18|   0     0 |   0     0 | 25  299    0   13    1
Jul 18 02:29:13 ubuntu dstat.sh[96548]: 18-07 02:29:13| 46   6  47   0   0|4952M  153M  200M 2520M|  20k 9266 | 255k  347k|2.00  24.9 |2454  3404 |1.33 1.88 1.42|2.0   0 6.0|   0     0 |   0     0 | 25  299    0   13    1
Jul 18 02:29:14 ubuntu dstat.sh[96548]: 18-07 02:29:14| 30   7  63   0   0|4895M  210M  200M 2520M|  23k   15k| 256k  168k|2.00  9.02 |2759  3894 |1.31 1.87 1.42|1.0   0  56|   0     0 |   0     0 | 25  299    0   11    1
Jul 18 02:29:15 ubuntu dstat.sh[96548]: 18-07 02:29:15| 23   5  70   0   1|4915M  190M  200M 2521M|9237  1837 |   0   184k|   0  6.00 |3340  6361 |1.31 1.87 1.42|2.0   0  48|   0     0 |   0     0 | 25  299    0   11    1
Jul 18 02:29:16 ubuntu dstat.sh[96548]: 18-07 02:29:16| 24   7  68   0   0|4926M  164M  200M 2535M|  17k 8314 |   0  1516k|   0  30.0 |6810    14k|1.31 1.87 1.42|1.0   0 2.0|   0     0 |   0     0 | 25  299    0   10    1
Jul 18 02:29:17 ubuntu dstat.sh[96548]: 18-07 02:29:17| 26   3  69   0   0|4932M  157M  200M 2536M|  21k   12k|   0  1264k|   0  49.0 |2278  3417 |1.31 1.87 1.42|1.0   0 4.0|   0     0 |   0     0 | 25  299    0   10    1
Jul 18 02:29:18 ubuntu dstat.sh[96548]: 18-07 02:29:18|  4   1  93   0   0|4932M  157M  200M 2536M|  18k   11k|   0   316k|   0  32.0 |1887  3050 |1.31 1.87 1.42|  0   0   0|   0     0 |   0     0 | 25  300    0    8    1
Jul 18 02:29:19 ubuntu dstat.sh[96548]: 18-07 02:29:19|  7   1  90   1   0|4933M  156M  200M 2536M|  19k 9504 |   0   428k|   0  34.0 |1762  3019 |1.28 1.85 1.42|1.0   0   0|   0     0 |   0     0 | 25  300    0    8    1
Jul 18 02:29:20 ubuntu dstat.sh[96548]: 18-07 02:29:20|  6   1  91   0   0|4934M  154M  200M 2536M|  12k 5578 |   0   472k|   0  17.0 |1627  2567 |1.28 1.85 1.42|  0   0   0|   0     0 |   0     0 | 25  300    0    8    1
Jul 18 02:29:21 ubuntu dstat.sh[96548]: 18-07 02:29:21| 16   2  81   1   1|4939M  144M  200M 2542M|  18k 9798 |   0   732k|   0  33.0 |1936  2970 |1.28 1.85 1.42|1.0   0   0|   0     0 |   0     0 | 25  300    0    8    1
Jul 18 02:29:22 ubuntu dstat.sh[96548]: 18-07 02:29:22| 10   1  87   2   0|4939M  143M  200M 2542M|  21k   12k|   0  7335k|   0   388 |2622  3048 |1.28 1.85 1.42|  0   0 2.0|   0     0 |   0     0 | 25  300    0    7    1
Jul 18 02:29:23 ubuntu dstat.sh[96548]: 18-07 02:29:23|  7   2  89   1   0|4944M  138M  200M 2542M|  18k   11k|   0   548k|   0  29.0 |1880  3054 |1.28 1.85 1.42|1.0   0 1.0|   0     0 |   0     0 | 25  301    1    7    1
Jul 18 02:29:24 ubuntu dstat.sh[96548]: 18-07 02:29:24| 11   3  85   0   0|4943M  148M  200M 2533M|  15k 7146 |   0   667k|   0  31.0 |2035  2795 |1.28 1.85 1.42|2.0   0   0|   0     0 |   0     0 | 25  300    0    8    1
Jul 18 02:29:25 ubuntu dstat.sh[96548]: 18-07 02:29:25|  7   1  90   0   0|4944M  147M  200M 2534M|  20k   12k|   0   420k|   0  15.0 |1758  2745 |1.26 1.84 1.41|  0   0   0|   0     0 |   0     0 | 25  300    0    8    1
Jul 18 02:29:26 ubuntu dstat.sh[96548]: 18-07 02:29:26|  8   2  90   1   0|4944M  147M  200M 2534M|  54k   27k|   0   612k|   0  37.0 |2138  3235 |1.26 1.84 1.41|1.0   0   0|   0     0 |   0     0 | 25  300    1    6    1
Jul 18 02:29:27 ubuntu dstat.sh[96548]: 18-07 02:29:27|  5   2  92   0   0|4944M  147M  200M 2534M|  24k   12k|   0    25M|   0  76.1 |2067  2971 |1.26 1.84 1.41|  0   0   0|   0     0 |   0     0 | 25  301    0    6    1
Jul 18 02:29:28 ubuntu dstat.sh[96548]: 18-07 02:29:28| 10   3  86   0   0|4945M  146M  200M 2534M| 140k  107k|   0   236k|   0  20.0 |3083  5641 |1.26 1.84 1.41|  0   0 1.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:29 ubuntu dstat.sh[96548]: 18-07 02:29:29|  6   1  92   1   0|4945M  144M  200M 2535M| 922k   24k|   0   364k|   0  38.0 |2258  3270 |1.26 1.84 1.41|2.0   0   0|   0     0 |   0     0 | 25  301    0    9    1
Jul 18 02:29:30 ubuntu dstat.sh[96548]: 18-07 02:29:30|  5   2  90   1   0|4944M  144M  200M 2536M| 317k 8423 |   0  1747k|   0  26.0 |2026  2827 |1.16 1.81 1.41|2.0   0 1.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:31 ubuntu dstat.sh[96548]: 18-07 02:29:31|  9   2  86   1   1|4944M  140M  200M 2540M|2226k   49k|   0   653k|   0  46.1 |3357  3943 |1.16 1.81 1.41|1.0   0 1.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:32 ubuntu dstat.sh[96548]: 18-07 02:29:32|  7   3  87   1   0|4949M  133M  200M 2542M|1013k   27k|4091B   44M|1.00   141 |2678  3441 |1.16 1.81 1.41|  0   0 2.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:33 ubuntu dstat.sh[96548]: 18-07 02:29:33| 10   1  88   0   0|4950M  133M  200M 2542M|  18k   11k|   0   532k|   0  30.0 |2095  3216 |1.16 1.81 1.41|2.0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:34 ubuntu dstat.sh[96548]: 18-07 02:29:34|  6   1  91   1   0|4950M  132M  200M 2542M|  15k 4489 |   0   428k|   0  17.0 |2026  2726 |1.16 1.81 1.41|  0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:35 ubuntu dstat.sh[96548]: 18-07 02:29:35| 10   1  87   0   1|4951M  130M  200M 2544M|  15k 6293 |   0   440k|   0  16.0 |1889  2707 |1.06 1.78 1.40|  0   0   0|   0     0 |   0     0 | 25  301    0    9    1
Jul 18 02:29:36 ubuntu dstat.sh[96548]: 18-07 02:29:36| 12   1  84   0   0|4954M  127M  201M 2544M|  18k 9359 |   0   612k|   0  32.0 |2035  3049 |1.06 1.78 1.40|  0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:37 ubuntu dstat.sh[96548]: 18-07 02:29:37|  9   1  88   1   0|4954M  126M  201M 2544M|  26k   15k|   0  1003k|   0  52.0 |2257  3218 |1.06 1.78 1.40|  0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:38 ubuntu dstat.sh[96548]: 18-07 02:29:38|  8   2  88   1   0|4964M  122M  200M 2538M|  22k   13k|   0   605k|   0  48.1 |2090  3172 |1.06 1.78 1.40|3.0   0  11|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:39 ubuntu dstat.sh[96548]: 18-07 02:29:39| 19   7  71   1   0|4967M  153M  198M 2509M|  19k   10k|4093B  656k|1.00  32.0 |3096  7100 |1.06 1.78 1.40|1.0   0  31|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:40 ubuntu dstat.sh[96548]: 18-07 02:29:40| 12   3  85   0   0|4966M  154M  199M 2509M|  12k 5247 |   0   452k|   0  18.0 |2046  3019 |1.06 1.76 1.40|2.0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:41 ubuntu dstat.sh[96548]: 18-07 02:29:41| 10   2  86   0   0|4964M  156M  199M 2509M|  38k   14k|   0   695k|   0  41.0 |2466  3678 |1.06 1.76 1.40|  0   0 7.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:42 ubuntu dstat.sh[96548]: 18-07 02:29:42| 10   2  87   1   0|4964M  155M  199M 2509M| 175k   13k|   0   961k|   0   108 |2441  3270 |1.06 1.76 1.40|1.0   0 2.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:43 ubuntu dstat.sh[96548]: 18-07 02:29:43| 13   2  83   1   0|4967M  152M  199M 2510M| 547k   21k|   0  1199k|   0  34.0 |2495  3536 |1.06 1.76 1.40|  0 1.0 1.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:44 ubuntu dstat.sh[96548]: 18-07 02:29:44|  5   1  92   1   0|4966M  152M  199M 2511M| 234k   12k|   0   624k|   0  18.0 |2156  2910 |1.06 1.76 1.40|  0   0 2.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:45 ubuntu dstat.sh[96548]: 18-07 02:29:45|  4   1  92   1   0|4963M  155M  199M 2511M|  21k 4526 |   0   392k|   0  15.0 |1795  2623 |0.97 1.73 1.39|  0   0   0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:46 ubuntu dstat.sh[96548]: 18-07 02:29:46|  5   3  91   1   0|4962M  155M  199M 2511M| 225k   15k|   0   812k|   0  40.0 |2284  3306 |0.97 1.73 1.39|  0   0 2.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:47 ubuntu dstat.sh[96548]: 18-07 02:29:47|  7   1  91   1   0|4962M  155M  199M 2511M| 265k   19k|   0  1146k|   0  56.1 |2364  3506 |0.97 1.73 1.39|2.0   0 2.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:48 ubuntu dstat.sh[96548]: 18-07 02:29:48|  6   2  89   1   0|4962M  153M  199M 2514M|1216k   27k|   0    18M|   0  84.7 |2825  3537 |0.97 1.73 1.39|1.0   0 1.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:49 ubuntu dstat.sh[96548]: 18-07 02:29:49|  6   1  90   1   0|4962M  151M  199M 2515M| 611k   18k|   0  1005k|   0  28.0 |2161  3274 |0.97 1.73 1.39|  0   0 1.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:50 ubuntu dstat.sh[96548]: 18-07 02:29:50|  7   1  91   1   0|4960M  151M  199M 2518M|1562k   25k|   0   285k|   0  6.01 |2444  3144 |0.90 1.70 1.38|1.0   0 2.0|   0     0 |   0     0 | 25  301    0    8    1
Jul 18 02:29:51 ubuntu dstat.sh[96548]: 18-07 02:29:51|  7   2  88   0   0|4958M  148M  199M 2523M|3054k   33k|   0   468k|   0  36.0 |3018  3606 |0.90 1.70 1.38|  0   0   0|   0     0 |   0     0 | 25  301    0    8    1
