-- Logs begin at Thu 2023-07-13 13:07:04 UTC, end at Thu 2023-07-13 14:59:11 UTC. --
Jul 13 14:23:13 ubuntu systemd[1]: Started Devstack devstack@dstat.service.
Jul 13 14:23:13 ubuntu dstat.sh[82492]: ----system---- ----total-usage---- ------memory-usage----- -net/total- -dsk/total- --io/total- ---system-- ---load-avg--- ---procs--- ---paging-- ----swap--- ------tcp-sockets-------
Jul 13 14:23:13 ubuntu dstat.sh[82492]:      time     |usr sys idl wai stl| used  free  buf   cach| recv  send| read  writ| read  writ| int   csw | 1m   5m  15m |run blk new|  in   out | used  free|lis  act  syn  tim  clo
Jul 13 14:43:42 ubuntu dstat.sh[82492]: 13-07 14:43:42| 28   5  65   2   0|5737M  208M  208M 1713M| 556k  546k|   0    12M|   0   232 |5810    10k|2.00 1.88 1.50|2.0   0   0|   0     0 |   0     0 | 25  415    0   98    1
Jul 13 14:43:43 ubuntu dstat.sh[82492]: 13-07 14:43:43| 32   4  62   1   1|5737M  207M  208M 1713M| 628k  613k|   0  2166k|   0   244 |5714  9985 |2.00 1.88 1.50|1.0   0   0|   0     0 |   0     0 | 25  414    0  102    1
Jul 13 14:43:44 ubuntu dstat.sh[82492]: 13-07 14:43:44| 29   5  63   1   0|5737M  207M  208M 1713M| 448k  438k|   0  2020k|   0   233 |5506  9359 |2.00 1.88 1.50|1.0   0   0|   0     0 |   0     0 | 25  415    0  102    1
Jul 13 14:43:45 ubuntu dstat.sh[82492]: 13-07 14:43:45| 28   3  64   3   0|5737M  207M  208M 1713M| 571k  563k|   0  2242k|   0   251 |4551  7840 |2.08 1.90 1.50|1.0   0   0|   0     0 |   0     0 | 25  415    0  102    1
Jul 13 14:43:46 ubuntu dstat.sh[82492]: 13-07 14:43:46| 31   4  63   2   0|5737M  207M  208M 1713M| 693k  683k|   0  3236k|   0   315 |5038  8402 |2.08 1.90 1.50|1.0   0   0|   0     0 |   0     0 | 25  415    0  104    1
Jul 13 14:43:47 ubuntu dstat.sh[82492]: 13-07 14:43:47| 41   4  50   4   0|5738M  206M  208M 1714M| 968k  959k|   0  7328k|   0   536 |6279    11k|2.08 1.90 1.50|1.0   0   0|   0     0 |   0     0 | 25  414    0   99    1
Jul 13 14:43:48 ubuntu dstat.sh[82492]: 13-07 14:43:48| 29   4  63   2   0|5738M  205M  208M 1714M| 565k  555k|  16k 2218k|1.00   278 |5615  9904 |2.08 1.90 1.50|2.0   0 2.0|   0     0 |   0     0 | 25  415    0  100    1
Jul 13 14:43:49 ubuntu dstat.sh[82492]: 13-07 14:43:49| 30   3  65   2   0|5738M  205M  208M 1714M| 626k  616k|   0  2077k|   0   236 |4623  7684 |2.08 1.90 1.50|2.0   0   0|   0     0 |   0     0 | 25  415    0  100    1
Jul 13 14:43:50 ubuntu dstat.sh[82492]: 13-07 14:43:50| 30   2  66   1   0|5738M  205M  208M 1714M| 465k  457k|   0  1745k|   0   163 |3813  6163 |1.99 1.88 1.50|1.0   0   0|   0     0 |   0     0 | 25  415    0  101    1
Jul 13 14:43:51 ubuntu dstat.sh[82492]: 13-07 14:43:51| 35   3  59   1   0|5738M  204M  208M 1714M| 794k  787k|   0  1874k|   0   180 |4481  7171 |1.99 1.88 1.50|1.0   0   0|   0     0 |   0     0 | 25  414    0  102    1
Jul 13 14:43:52 ubuntu dstat.sh[82492]: 13-07 14:43:52| 28   3  67   1   0|5740M  203M  208M 1714M| 630k  622k|   0  1447k|   0   106 |3870  6749 |1.99 1.88 1.50|2.0   0   0|   0     0 |   0     0 | 25  417    0  108    1
Jul 13 14:43:53 ubuntu dstat.sh[82492]: 13-07 14:43:53| 34   4  57   4   0|5740M  202M  208M 1715M| 767k  758k|  80k 4055k|3.00   424 |6555    12k|1.99 1.88 1.50|2.0   0   0|   0     0 |   0     0 | 25  416    0  105    1
Jul 13 14:43:54 ubuntu dstat.sh[82492]: 13-07 14:43:54| 37   8  51   3   0|5743M  199M  208M 1715M| 673k  664k|   0  7695k|   0   535 |5925  9686 |1.99 1.88 1.50|1.0   0  15|   0     0 |   0     0 | 25  417    0  105    1
Jul 13 14:43:55 ubuntu dstat.sh[82492]: 13-07 14:43:55| 44   3  53   1   0|5743M  199M  208M 1715M| 714k  706k|   0  1112k|   0   119 |4028  6557 |1.91 1.87 1.50|1.0   0   0|   0     0 |   0     0 | 25  417    0  104    1
Jul 13 14:43:56 ubuntu dstat.sh[82492]: 13-07 14:43:56| 37   6  56   0   1|5750M  192M  208M 1716M| 494k  483k|   0   656k|   0  47.0 |3471  5514 |1.91 1.87 1.50|1.0   0  17|   0     0 |   0     0 | 25  417    0  104    1
Jul 13 14:43:57 ubuntu dstat.sh[82492]: 13-07 14:43:57| 42  20  36   1   0|5766M  172M  208M 1720M| 506k  498k|3491k 3727k|72.9   174 |6880    11k|1.91 1.87 1.50|5.0   0  58|   0     0 |   0     0 | 26  418    0  103    1
Jul 13 14:43:58 ubuntu dstat.sh[82492]: 13-07 14:43:58| 32  10  51   5   0|5783M  154M  208M 1720M| 332k  323k|  10M 1161k| 360   118 |8102    14k|1.91 1.87 1.50|1.0   0 2.0|   0     0 |   0     0 | 26  417    0  103    1
Jul 13 14:43:59 ubuntu dstat.sh[82492]: 13-07 14:43:59| 45   7  44   4   0|5851M  151M  200M 1666M| 475k  464k|9318k 8438k| 333   587 |8074    12k|1.91 1.87 1.50|1.0   0   0|   0     0 |   0     0 | 26  417    0  104    1
Jul 13 14:44:00 ubuntu dstat.sh[82492]: 13-07 14:44:00| 38   3  58   1   0|5862M  140M  200M 1666M| 276k  260k| 189k 1220k|10.0   112 |3607  6159 |1.84 1.85 1.50|2.0   0   0|   0     0 |   0     0 | 26  419    0  104    1
Jul 13 14:44:01 ubuntu dstat.sh[82492]: 13-07 14:44:01| 46   5  47   1   0|5893M  172M  191M 1615M| 626k  544k|   0  1394k|   0   130 |5647  9373 |1.84 1.85 1.50|4.0   0   0|   0     0 |   0     0 | 26  418    0   97    1
Jul 13 14:44:02 ubuntu dstat.sh[82492]: 13-07 14:44:02| 35   2  62   1   0|5900M  165M  191M 1615M| 159k  131k|   0  1125k|   0   110 |4250  6643 |1.84 1.85 1.50|1.0   0   0|   0     0 |   0     0 | 26  417    0   97    1
Jul 13 14:44:03 ubuntu dstat.sh[82492]: 13-07 14:44:03| 48  10  39   1   0|5768M  296M  191M 1616M| 814k  799k| 136k 2538k|4.01   241 |6322    11k|1.84 1.85 1.50|2.0   0  46|   0     0 |   0     0 | 25  417    0   97    1
Jul 13 14:44:04 ubuntu dstat.sh[82492]: 13-07 14:44:04| 28   5  61   3   0|5783M  282M  191M 1616M| 507k  488k|  32k 6319k|1.00   484 |5884  9965 |1.84 1.85 1.50|4.0   0   0|   0     0 |   0     0 | 25  417    0   94    1
Jul 13 14:44:05 ubuntu dstat.sh[82492]: 13-07 14:44:05| 19   3  77   1   0|5763M  302M  191M 1616M| 262k  255k|   0  1040k|   0   115 |3333  5805 |1.69 1.82 1.49|2.0   0   0|   0     0 |   0     0 | 25  418    0   95    1
Jul 13 14:44:06 ubuntu dstat.sh[82492]: 13-07 14:44:06| 10   2  86   1   1|5751M  314M  191M 1616M|  97k   88k|   0  1389k|   0   124 |3140  5091 |1.69 1.82 1.49|  0   0   0|   0     0 |   0     0 | 25  417    0   93    1
Jul 13 14:44:07 ubuntu dstat.sh[82492]: 13-07 14:44:07| 17   2  77   2   0|5750M  314M  191M 1616M| 352k  335k|   0  1851k|   0   195 |4332  7236 |1.69 1.82 1.49|  0   0 1.0|   0     0 |   0     0 | 25  417    0   93    1
Jul 13 14:44:08 ubuntu dstat.sh[82492]: 13-07 14:44:08| 17   3  75   2   0|5750M  314M  191M 1616M| 367k  359k|   0  1700k|   0   197 |4178  7157 |1.69 1.82 1.49|  0   0 2.0|   0     0 |   0     0 | 25  417    0   91    1
Jul 13 14:44:09 ubuntu dstat.sh[82492]: 13-07 14:44:09| 12   2  84   1   0|5750M  314M  191M 1616M| 285k  274k|   0  1294k|   0   110 |3064  5160 |1.69 1.82 1.49|  0   0   0|   0     0 |   0     0 | 25  418    0   93    1
Jul 13 14:44:10 ubuntu dstat.sh[82492]: 13-07 14:44:10|  9   2  86   0   0|5750M  314M  191M 1616M| 105k   88k|   0  1194k|   0   116 |3136  5220 |1.55 1.79 1.48|2.0   0   0|   0     0 |   0     0 | 25  417    0   88    2
Jul 13 14:44:11 ubuntu dstat.sh[82492]: 13-07 14:44:11| 18   2  76   2   0|5750M  314M  191M 1617M| 338k  330k|   0  1417k|   0   178 |3998  6989 |1.55 1.79 1.48|  0   0   0|   0     0 |   0     0 | 25  417    0   90    1
Jul 13 14:44:12 ubuntu dstat.sh[82492]: 13-07 14:44:12| 12   2  81   1   0|5750M  314M  191M 1617M| 310k  299k|   0  1396k|   0   136 |3338  5806 |1.55 1.79 1.48|  0   0   0|   0     0 |   0     0 | 25  418    0   84    1
Jul 13 14:44:13 ubuntu dstat.sh[82492]: 13-07 14:44:13| 16   3  77   3   0|5750M  314M  191M 1617M| 272k  262k|   0  4812k|   0   383 |3969  7047 |1.55 1.79 1.48|2.0   0   0|   0     0 |   0     0 | 25  416    0   85    1
Jul 13 14:44:14 ubuntu dstat.sh[82492]: 13-07 14:44:14| 11   2  83   1   0|5750M  314M  191M 1617M| 158k  152k|4091B 1410k|1.00   179 |3345  5968 |1.55 1.79 1.48|  0   0   0|   0     0 |   0     0 | 25  417    0   85    1
Jul 13 14:44:15 ubuntu dstat.sh[82492]: 13-07 14:44:15| 16   2  79   1   0|5750M  314M  191M 1617M| 326k  304k|   0  1177k|   0   136 |3521  6171 |1.51 1.78 1.48|  0   0   0|   0     0 |   0     0 | 25  418    0   85    1
Jul 13 14:44:16 ubuntu dstat.sh[82492]: 13-07 14:44:16| 17   3  78   2   0|5749M  314M  191M 1617M| 378k  369k|   0  1332k|   0   151 |3824  6745 |1.51 1.78 1.48|3.0   0   0|   0     0 |   0     0 | 25  417    0   86    1
Jul 13 14:44:17 ubuntu dstat.sh[82492]: 13-07 14:44:17| 12   2  84   1   0|5749M  314M  191M 1617M| 306k  299k|   0   918k|   0  91.2 |2948  5063 |1.51 1.78 1.48|2.0   0   0|   0     0 |   0     0 | 25  418    0   86    1
Jul 13 14:44:18 ubuntu dstat.sh[82492]: 13-07 14:44:18| 20   3  73   2   0|5749M  313M  191M 1617M| 455k  440k|   0  1520k|   0   176 |4199  7432 |1.51 1.78 1.48|  0   0 2.0|   0     0 |   0     0 | 25  417    0   82    1
Jul 13 14:44:19 ubuntu dstat.sh[82492]: 13-07 14:44:19| 18   2  78   0   0|5749M  313M  191M 1617M| 429k  420k|   0   799k|   0  61.9 |2743  4356 |1.51 1.78 1.48|9.0   0   0|   0     0 |   0     0 | 25  419    0   82    1
Jul 13 14:44:20 ubuntu dstat.sh[82492]: 13-07 14:44:20| 29   4  65   1   0|5749M  314M  191M 1617M| 425k  411k|   0  1917k|   0   165 |3538  5892 |1.47 1.77 1.47|1.0 1.0 1.0|   0     0 |   0     0 | 25  419    0   84    1
Jul 13 14:44:21 ubuntu dstat.sh[82492]: 13-07 14:44:21| 34   5  57   2   0|5749M  313M  191M 1618M| 658k  650k|  64k 2591k|1.99   239 |5602    10k|1.47 1.77 1.47|1.0   0   0|   0     0 |   0     0 | 25  419    0   87    1
Jul 13 14:44:22 ubuntu dstat.sh[82492]: 13-07 14:44:22| 29   4  66   2   0|5750M  312M  191M 1618M| 545k  536k|   0  2510k|   0   202 |3398  5660 |1.47 1.77 1.47|1.0   0 1.0|   0     0 |   0     0 | 25  419    0   87    1
Jul 13 14:44:23 ubuntu dstat.sh[82492]: 13-07 14:44:23| 28   3  63   4   0|5750M  312M  191M 1618M| 485k  477k|  16k 4771k|1.00   393 |4368  7846 |1.47 1.77 1.47|2.0   0   0|   0     0 |   0     0 | 25  419    0   89    1
Jul 13 14:44:24 ubuntu dstat.sh[82492]: 13-07 14:44:24| 29   5  62   3   0|5750M  312M  191M 1618M| 481k  473k|  32k 1711k|1.00   213 |5108  9613 |1.47 1.77 1.47|2.0   0   0|   0     0 |   0     0 | 25  418    0   90    1
Jul 13 14:44:25 ubuntu dstat.sh[82492]: 13-07 14:44:25| 27   5  64   2   0|5753M  309M  191M 1618M| 546k  536k| 124k 3280k|3.00   299 |5967    11k|1.75 1.82 1.49|1.0   0   0|   0     0 |   0     0 | 25  418    0   94    1
Jul 13 14:44:26 ubuntu dstat.sh[82492]: 13-07 14:44:26| 27   4  67   2   0|5753M  308M  191M 1619M| 549k  542k|   0  1556k|   0   181 |5358  9769 |1.75 1.82 1.49|1.0   0   0|   0     0 |   0     0 | 25  418    0   86    1
Jul 13 14:44:27 ubuntu dstat.sh[82492]: 13-07 14:44:27| 13   2  81   2   0|5754M  307M  191M 1619M| 201k  189k|   0  2248k|   0   226 |3737  6264 |1.75 1.82 1.49|  0   0   0|   0     0 |   0     0 | 25  417    0   87    1
Jul 13 14:44:28 ubuntu dstat.sh[82492]: 13-07 14:44:28| 24   6  68   2   0|5787M  274M  191M 1619M| 260k  251k| 104k 1723k|8.01   175 |3616  5874 |1.75 1.82 1.49|2.0   0 6.0|   0     0 |   0     0 | 25  415    0   86    1
Jul 13 14:44:29 ubuntu dstat.sh[82492]: 13-07 14:44:29| 24   6  67   1   0|5792M  268M  191M 1619M|  32k   23k|  72k 1292k|1.00  84.0 |2649  4226 |1.75 1.82 1.49|1.0   0 4.0|   0     0 |   0     0 | 25  415    0   87    1
Jul 13 14:44:30 ubuntu dstat.sh[82492]: 13-07 14:44:30| 20   7  72   1   0|5793M  267M  191M 1619M| 103k   69k| 108k 8603k|1.00   385 |4581  9132 |1.69 1.81 1.49|2.0   0  41|   0     0 |   0     0 | 25  417    0   86    1
Jul 13 14:44:31 ubuntu dstat.sh[82492]: 13-07 14:44:31|  8   2  88   0   0|5794M  266M  191M 1619M|  56k   45k|   0   663k|   0  42.9 |2745  4395 |1.69 1.81 1.49|  0   0 4.0|   0     0 |   0     0 | 25  416    0   86    1
Jul 13 14:44:32 ubuntu dstat.sh[82492]: 13-07 14:44:32|  5   2  91   1   0|5793M  267M  191M 1619M|  25k   16k|   0   484k|   0  28.0 |2278  3784 |1.69 1.81 1.49|2.0   0 8.0|   0     0 |   0     0 | 25  417    0   83    1
Jul 13 14:44:33 ubuntu dstat.sh[82492]: 13-07 14:44:33| 11   7  79   1   0|5796M  262M  191M 1621M|1160k   59k|1443k  595k|72.9  43.0 |4058  5737 |1.69 1.81 1.49|  0   0  44|   0     0 |   0     0 | 25  417    0   83    1
Jul 13 14:44:34 ubuntu dstat.sh[82492]: 13-07 14:44:34| 15   4  78   1   1|5824M  235M  191M 1621M|  39k   29k|   0   645k|   0  58.1 |2502  3720 |1.69 1.81 1.49|1.0   0 4.0|   0     0 |   0     0 | 25  417    0   80    1
Jul 13 14:44:35 ubuntu dstat.sh[82492]: 13-07 14:44:35| 16   5  65  11   0|5848M  159M  243M 1621M|  56M 1043k|  51M 2348k|45.9   261 |  26k 5920 |1.80 1.83 1.50|1.0   0  60|   0     0 |   0     0 | 25  423    0   86    1
Jul 13 14:44:36 ubuntu dstat.sh[82492]: 13-07 14:44:36| 24   4  67   5   0|5880M  155M  272M 1566M|  32M  666k|  29M  682k|26.1  51.2 |  15k 4296 |1.80 1.83 1.50|1.0   0   0|   0     0 |   0     0 | 25  423    0   79    1
Jul 13 14:44:37 ubuntu dstat.sh[82492]: 13-07 14:44:37| 24   3  66   5   0|5860M  152M  299M 1562M|  30M  673k|  26M  632k|24.0  57.0 |  15k 4293 |1.80 1.83 1.50|  0 1.0  21|   0     0 |   0     0 | 25  425    0   81    1
Jul 13 14:44:38 ubuntu dstat.sh[82492]: 13-07 14:44:38| 20   5  63   9   0|5856M  171M  325M 1523M|  48M  840k|  45M  584k|37.0  49.0 |  22k 3686 |1.80 1.83 1.50|1.0   0 2.0|   0     0 |   0     0 | 25  425    0   77    1
Jul 13 14:44:39 ubuntu dstat.sh[82492]: 13-07 14:44:39| 20   5  64   9   0|5858M  246M  357M 1416M|  54M  977k|  50M 1075k|45.0   101 |  23k 4540 |1.80 1.83 1.50|1.0   0  20|   0     0 |   0     0 | 25  427    0   81    1
Jul 13 14:44:40 ubuntu dstat.sh[82492]: 13-07 14:44:40| 20   4  65   9   0|5906M  147M  407M 1417M|  53M 1153k|  49M  521k|42.1  30.1 |  27k 4019 |1.73 1.81 1.49|2.0   0   0|   0     0 |   0     0 | 25  427    0   79    1
Jul 13 14:44:41 ubuntu dstat.sh[82492]: 13-07 14:44:41| 23   3  68   4   0|5890M  129M  441M 1417M|  36M  790k|  32M  244k|29.0  22.0 |  19k 3994 |1.73 1.81 1.49|  0 1.0   0|   0     0 |   0     0 | 25  427    0   81    1
Jul 13 14:44:42 ubuntu dstat.sh[82492]: 13-07 14:44:42| 24   2  69   3   0|5858M  173M  453M 1393M|  24M  613k|  21M  316k|20.0  21.0 |  15k 3439 |1.73 1.81 1.49|  0 1.0   0|   0     0 |   0     0 | 25  427    0   82    1
Jul 13 14:44:43 ubuntu dstat.sh[82492]: 13-07 14:44:43| 23   5  63   7   0|5856M  196M  490M 1335M|  51M 1019k|  47M  120k|39.0  15.0 |  27k 3818 |1.73 1.81 1.49|1.0   0   0|   0     0 |   0     0 | 25  427    0   82    1
Jul 13 14:44:44 ubuntu dstat.sh[82492]: 13-07 14:44:44| 20   4  64   8   0|5855M  165M  534M 1324M|  55M 1337k|  50M  424k|43.0  37.0 |  38k 4159 |1.73 1.81 1.49|1.0   0   0|   0     0 |   0     0 | 25  427    0   81    1
Jul 13 14:44:45 ubuntu dstat.sh[82492]: 13-07 14:44:45| 18   4  62   9   0|5855M  185M  562M 1277M|  55M 1147k|  50M  753k|43.0  52.1 |  30k 4165 |1.67 1.80 1.49|1.0   0   0|   0     0 |   0     0 | 25  427    0   83    1
Jul 13 14:44:46 ubuntu dstat.sh[82492]: 13-07 14:44:46| 18   3  67   8   0|5894M  121M  598M 1267M|  44M  933k|  40M  220k|36.0  24.0 |  22k 3700 |1.67 1.80 1.49|  0 1.0   0|   0     0 |   0     0 | 25  427    0   85    1
Jul 13 14:44:47 ubuntu dstat.sh[82492]: 13-07 14:44:47| 23   3  65   7   0|5879M  121M  625M 1254M|  38M  945k|  35M  607k|30.9  56.9 |  21k 4141 |1.67 1.80 1.49|2.0 1.0   0|   0     0 |   0     0 | 25  428    0   84    1
Jul 13 14:44:48 ubuntu dstat.sh[82492]: 13-07 14:44:48| 24   3  67   5   0|5857M  179M  629M 1216M|  27M  575k|  25M  461k|23.0  42.1 |  13k 3880 |1.67 1.80 1.49|1.0   0 2.0|   0     0 |   0     0 | 25  427    0   86    1
Jul 13 14:44:49 ubuntu dstat.sh[82492]: 13-07 14:44:49| 18   3  65  10   0|5858M  173M  659M 1191M|  54M  967k|  50M  287k|39.9  26.9 |  24k 3610 |1.67 1.80 1.49|1.0   0   0|   0     0 |   0     0 | 25  427    0   84    1
Jul 13 14:44:50 ubuntu dstat.sh[82492]: 13-07 14:44:50| 20   4  65   8   0|5858M  183M  684M 1158M|  55M 1253k|  50M  353k|43.1  25.1 |  37k 3708 |1.62 1.79 1.49|1.0   0   0|   0     0 |   0     0 | 25  427    0   87    1
Jul 13 14:44:51 ubuntu dstat.sh[82492]: 13-07 14:44:51| 20   4  64   8   0|5897M  127M  720M 1139M|  47M 1050k|  42M  330k|36.7  38.7 |  31k 4445 |1.62 1.79 1.49|  0 1.0   0|   0     0 |   0     0 | 25  427    0   87    1
Jul 13 14:44:52 ubuntu dstat.sh[82492]: 13-07 14:44:52| 22   3  67   6   0|5885M  118M  752M 1129M|  39M  848k|  36M  390k|32.1  32.1 |  19k 3510 |1.62 1.79 1.49|  0 1.0   0|   0     0 |   0     0 | 25  427    0   89    1
Jul 13 14:44:53 ubuntu dstat.sh[82492]: 13-07 14:44:53| 24   4  65   5   0|5864M  152M  760M 1108M|  31M  731k|  29M  444k|26.0  41.0 |  17k 4104 |1.62 1.79 1.49|1.0 1.0   0|   0     0 |   0     0 | 25  427    0   85    1
Jul 13 14:44:54 ubuntu dstat.sh[82492]: 13-07 14:44:54| 22   4  64   7   0|5858M  202M  779M 1049M|  45M  758k|  43M  256k|34.1  23.0 |  22k 3669 |1.62 1.79 1.49|1.0   0   0|   0     0 |   0     0 | 25  427    0   86    1
Jul 13 14:44:55 ubuntu dstat.sh[82492]: 13-07 14:44:55| 21   4  63   8   0|5857M  171M  818M 1041M|  54M 1156k|  50M  492k|43.0  39.0 |  34k 3961 |1.65 1.79 1.49|1.0   0   0|   0     0 |   0     0 | 25  427    0   87    1
Jul 13 14:44:56 ubuntu dstat.sh[82492]: 13-07 14:44:56| 19   4  64   9   0|5856M  172M  844M 1015M|  54M 1003k|  50M  372k|43.0  30.0 |  32k 4030 |1.65 1.79 1.49|1.0   0   0|   0     0 |   0     0 | 25  427    0   89    1
Jul 13 14:44:57 ubuntu dstat.sh[82492]: 13-07 14:44:57| 23   4  57  11   0|5888M  147M  849M 1004M|  34M  874k|  30M 2271k|66.9   373 |  28k 7375 |1.65 1.79 1.49|1.0 1.0   0|   0     0 |   0     0 | 25  427    0   91    1
Jul 13 14:44:58 ubuntu dstat.sh[82492]: 13-07 14:44:58| 24   3  67   3   0|5859M  178M  855M  998M|  21M  460k|  20M  484k|17.0  41.0 |  10k 3786 |1.65 1.79 1.49|3.0   0   0|   0     0 |   0     0 | 25  427    0   93    1
Jul 13 14:44:59 ubuntu dstat.sh[82492]: 13-07 14:44:59| 23   4  63   7   0|5858M  170M  885M  977M|  55M 1255k|  50M  492k|42.0  45.0 |  35k 3843 |1.65 1.79 1.49|2.0   0 2.0|   0     0 |   0     0 | 25  427    0   95    1
Jul 13 14:45:00 ubuntu dstat.sh[82492]: 13-07 14:45:00| 26   3  63   5   0|5811M  198M  907M  975M|  25M  677k|  23M  494k|26.1  41.1 |  13k 4123 |1.76 1.81 1.50|1.0   0   0|   0     0 |   0     0 | 25  427    0   99    1
Jul 13 14:45:01 ubuntu dstat.sh[82492]: 13-07 14:45:01| 21   7  66   4   0|5814M  953M  150M  977M|4819k 4812k|  48k 7814k|10.0   417 |3346  4252 |1.76 1.81 1.50|2.0   0 5.0|   0     0 |   0     0 | 25  427    0   99    1
Jul 13 14:45:02 ubuntu dstat.sh[82492]: 13-07 14:45:02| 13   4  81   1   0|5815M  951M  150M  977M|  93k   72k|4098B  396k|      25.0 |3009  4464 |1.76 1.81 1.50|  0   0  23|   0     0 |   0     0 | 25  427    0  100    1
Jul 13 14:45:03 ubuntu dstat.sh[82492]: 13-07 14:45:03| 18   4  75   1   0|5825M  940M  150M  978M| 274k  267k|   0  1077k|   0   150 |3764  6443 |1.76 1.81 1.50|  0   0 3.0|   0     0 |   0     0 | 25  426    0  101    1
Jul 13 14:45:04 ubuntu dstat.sh[82492]: 13-07 14:45:04| 15   4  80   0   0|5821M  942M  150M  980M| 115k   98k|1322k  501k|14.0  40.0 |2807  4527 |1.76 1.81 1.50|3.0   0 1.0|   0     0 |   0     0 | 25  427    0  101    1
Jul 13 14:45:05 ubuntu dstat.sh[82492]: 13-07 14:45:05| 15   2  79   2   0|5821M  943M  150M  979M| 231k  221k| 104k 1383k|4.00   169 |3833  6343 |1.70 1.80 1.50|  0   0   0|   0     0 |   0     0 | 25  427    0  102    1
Jul 13 14:45:06 ubuntu dstat.sh[82492]: 13-07 14:45:06| 17   5  76   1   0|5815M  950M  150M  979M| 155k  134k|4100B  845k|1.00  63.1 |3247  4800 |1.70 1.80 1.50|1.0   0 7.0|   0     0 |   0     0 | 25  425    0  103    1
Jul 13 14:45:07 ubuntu dstat.sh[82492]: 13-07 14:45:07|  8   3  86   0   0|5815M  949M  150M  979M|  73k   60k|   0   555k|   0  52.9 |2684  4263 |1.70 1.80 1.50|1.0   0 4.0|   0     0 |   0     0 | 25  424    0  102    1
Jul 13 14:45:08 ubuntu dstat.sh[82492]: 13-07 14:45:08|  7   2  89   1   0|5813M  951M  150M  979M|  34k   24k|4098B  740k|1.00  59.0 |2505  4084 |1.70 1.80 1.50|  0   0 8.0|   0     0 |   0     0 | 25  425    0  102    1
Jul 13 14:45:09 ubuntu dstat.sh[82492]: 13-07 14:45:09|  8   6  80   3   0|5820M  938M  150M  985M|1152k   59k|5993k  608k| 115  50.0 |3900  5676 |1.70 1.80 1.50|2.0   0  46|   0     0 |   0     0 | 25  425    0  101    1
Jul 13 14:45:10 ubuntu dstat.sh[82492]: 13-07 14:45:10| 12   3  84   0   0|5834M  923M  150M  985M|  30k   22k|   0   312k|   0  18.0 |2128  3300 |1.56 1.77 1.49|1.0   0 3.0|   0     0 |   0     0 | 25  425    0  101    1
Jul 13 14:45:11 ubuntu dstat.sh[82492]: 13-07 14:45:11| 26   6  67   0   0|5871M  885M  150M  986M| 343k  334k|   0   854k|   0   108 |3243  5070 |1.56 1.77 1.49|1.0   0 1.0|   0     0 |   0     0 | 25  429    0  104    1
Jul 13 14:45:12 ubuntu dstat.sh[82492]: 13-07 14:45:12| 21   8  69   0   0|5871M  885M  150M  987M| 373k  366k|   0   275k|   0  16.0 |2180  3325 |1.56 1.77 1.49|1.0   0   0|   0     0 |   0     0 | 25  429    0  108    1
Jul 13 14:45:13 ubuntu dstat.sh[82492]: 13-07 14:45:13| 23  10  67   1   0|5831M  924M  150M  987M| 496k  489k|   0   837k|   0  71.1 |2829  4703 |1.56 1.77 1.49|1.0   0   0|   0     0 |   0     0 | 25  429    0  112    1
Jul 13 14:45:14 ubuntu dstat.sh[82492]: 13-07 14:45:14| 23   8  67   0   0|5846M  910M  150M  987M| 382k  375k|   0   280k|   0  27.0 |2557  3978 |1.56 1.77 1.49|1.0   0   0|   0     0 |   0     0 | 25  429    0  115    1
Jul 13 14:45:15 ubuntu dstat.sh[82492]: 13-07 14:45:15| 22   9  68   0   1|5866M  890M  150M  987M| 379k  371k|   0   356k|   0  33.0 |2498  3895 |1.52 1.75 1.49|1.0   0   0|   0     0 |   0     0 | 25  429    0  117    1
Jul 13 14:45:16 ubuntu dstat.sh[82492]: 13-07 14:45:16| 22   8  69   0   0|5862M  894M  150M  987M| 490k  484k|   0   256k|   0  18.0 |2299  3524 |1.52 1.75 1.49|2.0   0   0|   0     0 |   0     0 | 25  429    0  121    1
Jul 13 14:45:17 ubuntu dstat.sh[82492]: 13-07 14:45:17| 21  10  66   1   0|5837M  918M  150M  987M|1355k  258k|1053k  511k|50.9  52.9 |3572  4936 |1.52 1.75 1.49|2.0   0  10|   0     0 |   0     0 | 25  429    0  122    1
Jul 13 14:45:18 ubuntu dstat.sh[82492]: 13-07 14:45:18| 18   6  74   0   0|5821M  934M  150M  988M|  93k   69k|   0   376k|      35.0 |3089  5095 |1.52 1.75 1.49|1.0   0  26|   0     0 |   0     0 | 25  429    0  124    1
Jul 13 14:45:19 ubuntu dstat.sh[82492]: 13-07 14:45:19| 20   2  75   2   0|5821M  934M  150M  988M| 311k  298k|   0   862k|   0   107 |3556  6051 |1.52 1.75 1.49|1.0   0 2.0|   0     0 |   0     0 | 25  430    0  129    1
Jul 13 14:45:20 ubuntu dstat.sh[82492]: 13-07 14:45:20| 10   2  85   1   0|5821M  934M  150M  988M| 136k  118k|   0  1038k|   0   140 |3346  5740 |1.47 1.74 1.48|1.0   0   0|   0     0 |   0     0 | 25  429    0  130    1
Jul 13 14:45:21 ubuntu dstat.sh[82492]: 13-07 14:45:21| 24   6  64   3   0|5820M  934M  150M  989M| 290k  281k| 352k 2362k|59.0   294 |5391  9765 |1.47 1.74 1.48|1.0   0   0|   0     0 |   0     0 | 25  430    0  174    1
